
Training
(1, 1, 0.7287560213153608)
(1, 1, 0.7807914618509612)
(1, 1, 0.9538550041986488)
(1, 1, 0.9076409142458834)
(1, 0, 0.0028878140167124386)
(1, 1, 0.9953203769533749)
(1, 1, 0.9968781065383274)
(1, 1, 0.9805234023080591)
(1, 1, 0.9194180597312817)
(1, 1, 0.9999961247333464)
(1, 1, 0.9974759868894794)
(1, 1, 0.990948988887927)
(1, 1, 0.9856687674112184)
(1, 1, 0.9998271838114452)
(1, 1, 0.9494060102360218)
(1, 1, 0.9994621212821223)
(1, 1, 0.7688539028210615)
(1, 1, 0.9906417236892939)
(1, 1, 0.9225438310690655)
(1, 1, 0.9999845728598735)
(1, 1, 0.9951199474156366)
(1, 1, 0.9997192945016714)
(1, 1, 0.9999961260976177)
(1, 1, 0.9975945032328287)
(1, 1, 0.7331698984418599)
(1, 1, 0.953620150985674)
(1, 1, 0.9497288866076472)
(1, 1, 0.9979636352494339)
(1, 1, 0.9777765610529244)
(1, 1, 0.8219023820105864)
(1, 1, 0.9246154113585635)
(1, 1, 0.9991006161165539)
(1, 1, 0.764576155612489)
(1, 1, 0.9723080891738568)
(1, 1, 0.9955783758739576)
(1, 1, 0.9991355418072001)
(1, 1, 0.9940265320801623)
(1, 1, 0.9446379208558694)
(1, 1, 0.9980011206230575)
(1, 1, 0.7569716832138413)
(1, 1, 0.9988788198603044)
(1, 1, 0.9955456323576245)
(1, 1, 0.9981430090060892)
(1, 1, 0.9990224548233848)
(1, 1, 0.9834493491953515)
(1, 0, 0.04431276196690778)
(1, 1, 0.9996644570961023)
(1, 1, 0.9998338813765958)
(1, 1, 0.9713637871062063)
(1, 1, 0.9349352628396523)
(1, 1, 0.953651793133096)
(1, 1, 0.8538450609861082)
(1, 1, 0.9855300375682842)
(1, 1, 0.999988334696561)
(1, 1, 0.8164530976686234)
(1, 1, 0.9995088343068869)
(1, 1, 0.9868937412678505)
(1, 1, 0.7742513695633797)
(1, 1, 0.9951911038985933)
(1, 1, 0.9998373157356982)
(1, 1, 0.9915395482271833)
(1, 1, 0.8396739806082757)
(1, 1, 0.9058675324557309)
(1, 1, 0.9995377763915484)
(1, 1, 0.9922242581919855)
(1, 1, 0.8548679176185296)
(1, 1, 0.9579468348990887)
(1, 1, 0.9996276809100044)
(1, 1, 0.9915713665810345)
(1, 1, 0.9813682042989436)
(1, 1, 0.9988723275587339)
(1, 1, 0.9988570998646219)
(1, 1, 0.9999920968748098)
(1, 1, 0.999998765636908)
(1, 1, 0.9734380669407402)
(1, 1, 0.9999954730746528)
(1, 1, 0.9419993602477934)
