
Training
(1, 1, 0.999824356139332)
(1, 1, 0.8247908310986484)
(1, 1, 0.9724346173128215)
(1, 1, 0.9890147834973166)
(1, 1, 0.9985608813305753)
(1, 1, 0.9879234236744892)
(1, 1, 0.9999943923824084)
(1, 1, 0.9820489659705199)
(1, 1, 0.9881530182545557)
(1, 1, 0.9999999998193778)
(1, 1, 0.9957126370188116)
(1, 1, 0.9946385483455067)
(1, 1, 0.9999994172292667)
(1, 1, 0.9999637063277705)
(1, 1, 0.9547889752051962)
(1, 1, 0.9999950023895805)
(1, 1, 0.9867807282159455)
(1, 1, 0.9999824232276783)
(1, 1, 0.9926402330450033)
(1, 1, 0.9999992779480456)
(1, 1, 0.9994099535548305)
(1, 1, 0.9999999930910997)
(1, 1, 0.9933911158228834)
(1, 1, 0.9996947375126264)
(1, 1, 0.981483908270514)
(1, 1, 0.9629692704239925)
(1, 1, 0.977962771567954)
(1, 1, 0.9999999495107891)
(1, 1, 0.9993100939796068)
(1, 1, 0.9983321517170258)
(1, 1, 0.9987802724476356)
(1, 1, 0.9999988943759055)
(1, 1, 0.9748033969695468)
(1, 1, 0.9984311202184029)
(1, 1, 0.9999951565362148)
(1, 1, 0.9941676369510548)
(1, 1, 0.9995004487690082)
(1, 1, 0.985456104406264)
(1, 1, 0.9999999714951148)
(1, 1, 0.9921225245206471)
(1, 1, 0.9973345652931878)
(1, 1, 0.9998614027214021)
(1, 1, 0.9999977424850557)
(1, 1, 0.9999999731470652)
(1, 1, 0.9995208898741118)
(1, 1, 0.989551018013419)
(1, 1, 0.9999721474759394)
(1, 1, 0.9999979683811803)
(1, 1, 0.999777574714498)
(1, 1, 0.9856614463121777)
(1, 1, 0.9925378709744609)
(1, 1, 0.9987435217019578)
(1, 1, 0.9973757429501338)
(1, 1, 0.99999999989355)
(1, 1, 0.9986155712499571)
(1, 1, 0.9990482370307067)
(1, 1, 0.9825942351161177)
(1, 1, 0.9999932502756861)
(1, 1, 0.990817683782837)
(1, 1, 0.9999999842652261)
(1, 1, 0.9876529968678263)
(1, 1, 0.9771310394028725)
(1, 1, 0.9999620337099474)
(1, 1, 0.9965918361927865)
(1, 1, 0.999839766883082)
(1, 1, 0.9959635284609437)
(1, 1, 0.9714614238481976)
(1, 1, 0.999965268222832)
(1, 1, 0.9995666232769864)
(1, 1, 0.9999917188623162)
(1, 1, 0.9999788643170472)
(1, 1, 0.9999999758173542)
(1, 1, 0.9999998121662075)
(1, 1, 0.9999999997464863)
(1, 1, 0.9999497501275044)
(1, 1, 0.9999999879324794)
(1, 1, 0.9996863449231105)
(1, 1, 0.99021370287145)
(1, 1, 0.9999929030379071)
(1, 1, 0.9999999743719996)
(1, 1, 0.9917351591498316)
(1, 1, 0.9999999816174766)
(1, 1, 0.9999999957306114)
(1, 1, 0.9694088693572979)
(1, 1, 0.9913861059559166)
(1, 1, 0.997293665109421)
(1, 1, 0.9999999999309348)
(1, 1, 0.9986219330116572)
(1, 1, 0.9999873660985472)
(1, 1, 0.9995003840065135)
(1, 1, 0.9999989592781517)
(1, 1, 0.9999995827464174)
(1, 1, 0.9967318997722382)
(1, 1, 0.9894365948873735)
(1, 1, 0.9996129409865032)
(1, 1, 0.9769159044613581)
(1, 1, 0.9903909803310085)
(1, 1, 0.9973851102699199)
(1, 1, 0.9924262164213757)
(1, 1, 0.9986557985846898)
(1, 1, 0.9998658836376946)
(1, 1, 0.9902086482324176)
(1, 1, 0.9994062904683874)
(1, 1, 0.9979432719919562)
(1, 1, 0.999999261627727)
(1, 1, 0.9956097833166142)
(1, 1, 0.9953107466033634)
(1, 1, 0.9892747524956287)
(1, 1, 0.9999998018885137)
(1, 1, 0.9992676507296918)
(1, 1, 0.9987687112179181)
(1, 1, 0.9995115014686018)
(1, 1, 0.9999999975986027)
(1, 1, 0.9981399448821621)
(1, 1, 0.9739761188393223)
(1, 1, 0.9999216989491523)
(1, 1, 0.9998720298048966)
(1, 1, 0.999740259748093)
(1, 1, 0.9999783882544383)
(1, 1, 0.9857535388017357)
(1, 1, 0.9994372472869866)
(1, 1, 0.9999999990003181)
(1, 1, 0.9880819426428566)
(1, 0, 1.2059550216615268e-05)
(1, 1, 0.9999999011675227)
(1, 1, 0.999170657913543)
(1, 1, 0.9999296993989883)
